p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	0.281730945747975	0.42	0.083	0	16	LOC413664
0	0.281523098821907	0.863	0.356	0	16	LOC551381
0	0.281499996787561	0.436	0.09	0	16	LOC412742
0	0.281469621384755	0.873	0.362	0	16	LOC410270
0	0.281197313959299	0.483	0.113	0	16	LOC410986
0	0.280939375218366	0.684	0.229	0	16	LOC725179
0	0.280909146386636	0.602	0.146	0	16	LOC724961
0	0.280868302022491	0.458	0.103	0	16	LOC551608
0	0.280863582777618	0.525	0.137	0	16	LOC413318
0	0.280839074392796	0.461	0.1	0	16	LOC412240
0	0.280803047028319	0.719	0.256	0	16	LOC100578450
0	0.280793285856959	0.491	0.119	0	16	LOC409724
0	0.28068398110922	0.669	0.206	0	16	LOC551757
0	0.280621070413205	0.573	0.164	0	16	LOC107963990
0	0.280397328212155	0.679	0.214	0	16	LOC726570
0	0.280392625890384	0.853	0.368	0	16	LOC409904
0	0.280340048152929	0.476	0.11	0	16	LOC411476
0	0.280319999612273	0.442	0.092	0	16	MT-LOC413989
0	0.280107633442238	0.457	0.099	0	16	LOC724827
0	0.28008941011486	0.485	0.117	0	16	LOC413699
0	0.280009204210553	0.424	0.085	0	16	Ube2g1
0	0.279919695369029	0.385	0.071	0	16	LOC100578984
0	0.279829032921433	0.401	0.074	0	16	LOC726679
0	0.279823838500012	0.343	0.048	0	16	RB-LOC411481
0	0.279726552734913	0.723	0.26	0	16	LOC727399
0	0.279600529686338	0.64	0.193	0	16	Cox6c
0	0.279593281753326	0.367	0.06	0	16	LOC107964814
0	0.279589751416155	0.388	0.071	0	16	LOC408949
0	0.279539906590516	0.418	0.083	0	16	LOC409315
0	0.279528477485012	0.56	0.155	0	16	LOC412118
0	0.279247837407374	0.421	0.082	0	16	LOC412966
0	0.279174931753782	0.87	0.368	0	16	LOC552678
0	0.279126485536525	0.615	0.188	0	16	LOC413984
0	0.279090546965713	0.492	0.118	0	16	LOC551438
0	0.279087727863356	0.322	0.042	0	16	LOC408557
0	0.278937384074725	0.492	0.111	0	16	LOC727025
0	0.278843397710802	0.354	0.053	0	16	LOC102653753
0	0.278775774146009	0.5	0.12	0	16	LOC412511
0	0.278661784602558	0.51	0.133	0	16	LOC413835
0	0.278518734000123	0.481	0.124	0	16	LOC409783
0	0.278388078065258	0.515	0.131	0	16	LOC100576619
0	0.278301960133396	0.654	0.212	0	16	LOC410831
0	0.278288869651499	0.579	0.166	0	16	LOC413873
0	0.278047767464138	0.351	0.054	0	16	LOC410854
0	0.277929512880761	0.429	0.089	0	16	LOC113218730
0	0.277926684876529	0.409	0.08	0	16	LOC412711
0	0.277922476425575	0.49	0.116	0	16	LOC413222
0	0.27781585393081	0.509	0.126	0	16	LOC408848
0	0.277775997856197	0.417	0.082	0	16	LOC413720
0	0.277749584882174	0.994	0.668	0	16	LOC725970
0	0.277742591139662	0.451	0.101	0	16	LOC409588
0	0.277614732218459	0.393	0.074	0	16	LOC409070
0	0.277406403123961	0.353	0.053	0	16	LOC551725
0	0.277358859293776	0.372	0.062	0	16	LOC552237
0	0.277313766221326	0.384	0.069	0	16	MT-LOC408352
0	0.2770785357605	0.355	0.054	0	16	LOC412521
0	0.27703981329659	0.343	0.053	0	16	LOC411490
0	0.276849073288948	0.488	0.119	0	16	MT-LOC408991
0	0.276630557657793	0.382	0.068	0	16	MT-LOC411351
0	0.276602200302729	0.426	0.087	0	16	LOC551379
0	0.276504382345095	0.399	0.076	0	16	LOC411573
0	0.276434377054801	0.395	0.074	0	16	LOC410549
0	0.276203058873986	0.541	0.145	0	16	LOC724510
0	0.27612282425924	0.48	0.114	0	16	LOC552444
0	0.276057987637406	0.638	0.189	0	16	Ndufb2
0	0.276026856109995	0.433	0.091	0	16	LOC551184
0	0.275975463774661	0.709	0.253	0	16	LOC411115
0	0.275894633636298	0.722	0.249	0	16	LOC410604
0	0.275757698979967	0.369	0.063	0	16	LOC409106
0	0.275717110135843	0.562	0.155	0	16	LOC727354
0	0.275625392416719	0.633	0.2	0	16	LOC724215
0	0.27547975050991	0.429	0.089	0	16	LOC410806
0	0.275467377530444	0.613	0.189	0	16	LOC408497
0	0.275346271509029	0.361	0.058	0	16	LOC412817
0	0.275069963333082	0.411	0.085	0	16	LOC410054
0	0.275067414046327	0.485	0.116	0	16	LOC726735
0	0.275003872920483	0.498	0.128	0	16	LOC409001
0	0.274902633355721	0.595	0.173	0	16	LOC411996
0	0.274819984009408	0.546	0.146	0	16	LOC409164
0	0.274693200745411	0.44	0.096	0	16	LOC552756
0	0.274523492405741	0.437	0.095	0	16	LOC408749
0	0.274475162952164	0.585	0.164	0	16	LOC412103
0	0.274391544900835	0.516	0.136	0	16	LOC409039
0	0.274334074227413	0.424	0.088	0	16	LOC413253
0	0.274320734074076	0.913	0.438	0	16	LOC408769
0	0.274309018894556	0.483	0.118	0	16	LOC726766
0	0.274270868906556	0.592	0.181	0	16	LOC408852
0	0.2740037177156	0.737	0.279	0	16	RB-LOC724432
0	0.273919172211168	0.486	0.118	0	16	LOC409152
0	0.273853636971512	0.657	0.217	0	16	LOC100578953
0	0.27379458426256	0.307	0.038	0	16	LOC724847
0	0.273737164290062	0.41	0.082	0	16	LOC409686
0	0.273719331150596	0.343	0.067	0	16	LOC102655706
0	0.273711794042895	0.379	0.069	0	16	LOC413275
0	0.273591546872925	0.387	0.074	0	16	LOC724439
0	0.273591467565088	0.537	0.145	0	16	LOC411906
0	0.273465505846752	0.384	0.067	0	16	LOC725678
0	0.273458674309269	0.586	0.176	0	16	LOC727236
0	0.273372221178826	0.531	0.146	0	16	LOC409952
0	0.27323640407195	0.44	0.099	0	16	LOC551424
0	0.273109845993021	0.368	0.062	0	16	MT-LOC727534
0	0.272893775312095	0.435	0.097	0	16	LOC413508
0	0.272710181033837	0.444	0.093	0	16	MT-LOC102654169
0	0.272439794331364	0.97	0.554	0	16	LOC408716
0	0.27240538532293	0.392	0.072	0	16	LOC724533
0	0.272401333682212	0.387	0.067	0	16	LOC551787
0	0.272389539831424	0.609	0.189	0	16	LOC412799
0	0.271956517333178	0.64	0.205	0	16	MT-LOC408286
0	0.27193198115083	0.389	0.076	0	16	LOC551016
0	0.27191875078948	0.427	0.09	0	16	LOC551963
0	0.271651928034497	0.396	0.075	0	16	LOC724909
0	0.271473036601752	0.509	0.134	0	16	MT-LOC408446
0	0.271375314610955	0.45	0.094	0	16	MT-LOC408831
0	0.271344220235931	0.727	0.258	0	16	LOC412256
0	0.271102794039657	0.548	0.154	0	16	LOC100578597
0	0.271009225798188	0.322	0.038	0	16	LOC550973
0	0.270844766069581	0.405	0.082	0	16	LOC724808
0	0.270759461630111	0.513	0.135	0	16	LOC411629
0	0.270576435520421	0.408	0.079	0	16	LOC102654345
0	0.270249569439917	0.401	0.077	0	16	LOC102656311
0	0.270190945807389	0.516	0.128	0	16	LOC107964283
0	0.270144347136704	0.382	0.072	0	16	LOC410263
0	0.270022359292045	0.45	0.1	0	16	LOC409427
0	0.270006101083473	0.542	0.148	0	16	MT-LOC551403
0	0.269933851405212	0.57	0.16	0	16	LOC409609
0	0.269886602714173	0.492	0.126	0	16	LOC413460
0	0.269854875504529	0.385	0.072	0	16	MT-LOC412286
0	0.269836818435422	0.622	0.195	0	16	LOC552062
0	0.269818299909255	0.346	0.051	0	16	LOC412834
0	0.269815613695515	0.363	0.061	0	16	LOC113218566
0	0.269711034239227	0.431	0.097	0	16	LOC725144
0	0.269458735882685	0.696	0.24	0	16	LOC409965
0	0.269222715719076	0.523	0.135	0	16	MT-LOC551660
0	0.269199251080757	0.428	0.094	0	16	MT-LOC409793
0	0.26916450381829	0.426	0.099	0	16	NLG-4
0	0.269140272417453	0.439	0.093	0	16	LOC409351
0	0.268915026806837	0.502	0.13	0	16	LOC107965250
0	0.268911541006686	0.421	0.088	0	16	MT-LOC413605
0	0.26878726961571	0.453	0.102	0	16	LOC102653862
0	0.268772475196655	0.501	0.126	0	16	LOC100578173
0	0.268478670323537	0.292	0.037	0	16	LOC102656822
0	0.26842604539212	0.623	0.196	0	16	LOC551361
0	0.268275127934335	0.528	0.137	0	16	LOC724123
0	0.267998748472717	0.42	0.089	0	16	LOC412129
0	0.267948000788498	0.466	0.111	0	16	LOC413807
0	0.267836291113823	0.541	0.145	0	16	LOC409531
0	0.267811810083169	0.509	0.131	0	16	LOC408590
0	0.267783344683084	0.425	0.091	0	16	LOC725065
0	0.267539063155116	0.581	0.176	0	16	LOC724727
0	0.267210852201208	0.393	0.071	0	16	LOC107965281
0	0.267134461339268	0.794	0.327	0	16	LOC102654086
0	0.267088112176162	0.35	0.058	0	16	LOC411746
0	0.267023516630919	0.67	0.219	0	16	LOC410057
0	0.266995060492921	0.498	0.129	0	16	LOC552566
0	0.266948010487624	0.351	0.057	0	16	LOC100577122
0	0.26685703484685	0.439	0.1	0	16	LOC408524
0	0.266754315364302	0.385	0.068	0	16	MT-LOC726746
0	0.266704537267141	0.378	0.065	0	16	LOC410218
0	0.266671036181871	0.492	0.124	0	16	LOC551494
0	0.266539174284809	0.395	0.08	0	16	MT-LOC552823
0	0.266487001086669	0.398	0.077	0	16	LOC413006
0	0.266349762045867	0.448	0.116	0	16	LOC551086
0	0.2663396968212	0.477	0.118	0	16	LOC409472
0	0.266325778339456	0.443	0.098	0	16	LOC727473
0	0.266153171065682	0.368	0.064	0	16	LOC725811
0	0.266149623569302	0.41	0.083	0	16	LOC412491
0	0.266013397644317	0.515	0.139	0	16	LOC727223
0	0.265829458029893	0.468	0.115	0	16	LOC410570
0	0.265790025673255	0.378	0.069	0	16	LOC107964603
0	0.265740459200917	0.375	0.065	0	16	LOC724789
0	0.265649789084091	0.602	0.182	0	16	LOC411723
0	0.265614953541929	0.345	0.056	0	16	LOC724878
0	0.26555185977255	0.49	0.123	0	16	LOC551607
0	0.265518899319908	0.517	0.14	0	16	LOC411829
0	0.265463910674685	0.437	0.096	0	16	MT-LOC410325
0	0.265355459166993	0.455	0.11	0	16	LOC412157
0	0.265190181386493	0.42	0.086	0	16	LOC550780
0	0.265145690662208	0.535	0.152	0	16	LOC100578774
0	0.265139274198311	0.604	0.187	0	16	LOC113218723
0	0.265111515058496	0.474	0.126	0	16	LOC411820
0	0.26492491980824	0.502	0.132	0	16	MT-LOC725579
0	0.264704841076566	0.538	0.148	0	16	LOC727141
0	0.264592788029012	0.465	0.114	0	16	LOC411742
0	0.264573821882128	0.701	0.259	0	16	LOC100576384
0	0.264431135891462	0.783	0.309	0	16	LOC102656796
0	0.264344067954685	0.417	0.084	0	16	LOC551595
0	0.264273191853846	0.432	0.098	0	16	LOC724487
0	0.264140475648711	0.552	0.154	0	16	LOC409093
0	0.264134724702569	0.378	0.074	0	16	LOC550935
0	0.26392993001049	0.435	0.099	0	16	LOC725924
0	0.263904712507015	0.388	0.075	0	16	LOC551677
0	0.263793866918965	0.382	0.069	0	16	RB-LOC551479
0	0.263559451129542	0.447	0.111	0	16	LOC551735
0	0.263466089634773	0.553	0.159	0	16	LOC726826
0	0.263274109953447	0.4	0.081	0	16	LOC413796
0	0.263112014304252	0.319	0.047	0	16	LOC100578106
0	0.263021977284739	0.676	0.226	0	16	LOC100577903
0	0.263009686034486	0.492	0.122	0	16	LOC552560
0	0.262959366957408	0.56	0.157	0	16	LOC410395
0	0.26274108723826	0.383	0.07	0	16	LOC725388
0	0.26264750641732	0.391	0.079	0	16	LOC411204
0	0.26263351145406	0.438	0.099	0	16	LOC551293
0	0.262299660237416	0.346	0.053	0	16	LOC409258
0	0.26228634567423	0.337	0.052	0	16	LOC100577963
0	0.26228342429056	0.411	0.086	0	16	MT-LOC726081
0	0.262262227469325	0.337	0.055	0	16	LOC410004
0	0.262075709068392	0.437	0.096	0	16	MT-LOC552682
0	0.261884814893742	0.446	0.101	0	16	LOC408882
0	0.261783719778139	0.673	0.232	0	16	LOC408705
0	0.261614854522498	0.33	0.052	0	16	LOC100577574
0	0.261427482350232	0.435	0.099	0	16	LOC408392
0	0.261384465703173	0.263	0.022	0	16	LOC409060
0	0.260947272200886	0.417	0.088	0	16	LOC413909
0	0.260868706409221	0.394	0.076	0	16	LOC552009
0	0.260605554485125	0.401	0.082	0	16	LOC408894
0	0.260521791349098	0.546	0.157	0	16	LOC724517
0	0.260449686696797	0.497	0.129	0	16	LOC550663
0	0.260407844542062	0.382	0.077	0	16	MT-LOC551904
0	0.260359868718931	0.387	0.075	0	16	LOC724630
0	0.260253122361282	0.605	0.187	0	16	LOC725950
0	0.260225876218507	0.29	0.039	0	16	LOC412778
0	0.260172827171996	0.612	0.189	0	16	LOC725115
0	0.260144525768701	0.552	0.159	0	16	LOC552765
0	0.26009469253726	0.446	0.106	0	16	LOC100578201
0	0.260086229088016	0.38	0.077	0	16	LOC552501
0	0.260072825398514	0.479	0.117	0	16	LOC552448
0	0.260027690259864	0.32	0.047	0	16	LOC552578
0	0.259993205521335	0.502	0.124	0	16	LOC409074
0	0.259951478157775	0.642	0.198	0	16	LOC551143
0	0.259890311718598	0.444	0.104	0	16	LOC551889
0	0.259537158769494	0.396	0.085	0	16	LOC551801
0	0.259480568427533	0.487	0.12	0	16	MT-LOC726120
0	0.259471576147082	0.408	0.086	0	16	LOC412637
0	0.259161562726074	0.363	0.067	0	16	LOC550806
0	0.258919310472915	0.357	0.062	0	16	LOC412363
0	0.258894590649831	0.375	0.069	0	16	LOC551489
0	0.258756313680597	0.376	0.073	0	16	LOC551958
0	0.258689224603363	0.374	0.066	0	16	LOC102654640
0	0.258517288132869	0.411	0.089	0	16	LOC410208
0	0.258488767104479	0.368	0.067	0	16	LOC725743
0	0.258388561861363	0.486	0.136	0	16	LOC551914
0	0.258386444193811	0.44	0.1	0	16	LOC412393
0	0.258248454689019	0.34	0.056	0	16	LOC409984
0	0.257953107507546	0.35	0.058	0	16	LOC100577651
0	0.257596885239367	0.462	0.111	0	16	LOC412564
0	0.257480734499741	0.353	0.057	0	16	LOC412231
0	0.257456284114383	0.395	0.079	0	16	LOC413895
0	0.257440510504373	0.41	0.089	0	16	tra2
0	0.257281169742821	0.362	0.062	0	16	LOC408415
0	0.257153930683811	0.366	0.067	0	16	LOC727019
0	0.256918480860635	0.372	0.071	0	16	LOC410098
0	0.25688586995308	0.511	0.137	0	16	LOC724201
0	0.256875110315699	0.445	0.104	0	16	LOC551128
0	0.256859238447964	0.393	0.083	0	16	LOC408554
0	0.256842705089627	0.337	0.055	0	16	LOC113219114
0	0.25676550983722	0.435	0.101	0	16	LOC412455
0	0.256646859695323	0.417	0.093	0	16	LOC413783
0	0.256528547309337	0.405	0.085	0	16	LOC100577253
0	0.256178458236543	0.635	0.212	0	16	LOC727150
0	0.256075997935799	0.393	0.077	0	16	LOC409544
0	0.25601065340265	0.472	0.114	0	16	LOC102656006
0	0.255928324093737	0.358	0.067	0	16	LOC410155
0	0.255832017782148	0.363	0.067	0	16	LOC409257
0	0.25582889552472	0.438	0.102	0	16	LOC725546
0	0.255781125605247	0.364	0.072	0	16	MT-LOC550667
0	0.255746867916371	0.431	0.1	0	16	LOC410723
0	0.255739953819707	0.448	0.11	0	16	LOC409065
0	0.255724746277215	0.372	0.069	0	16	LOC412741
0	0.255578912061447	0.479	0.124	0	16	LOC552392
0	0.25547961726836	0.505	0.134	0	16	LOC410162
0	0.255474139999794	0.424	0.099	0	16	LOC724965
0	0.255400895147168	0.43	0.098	0	16	LOC409547
0	0.255185297031119	0.44	0.105	0	16	LOC725061
0	0.254766795546093	0.31	0.042	0	16	LOC725890
0	0.254735897530254	0.767	0.3	0	16	LOC552684
0	0.254369020574606	0.369	0.07	0	16	LOC414001
0	0.254045226841215	0.537	0.147	0	16	LOC552473
0	0.254039385151105	0.564	0.165	0	16	LOC727269
0	0.253995870777085	0.396	0.081	0	16	LOC409231
0	0.2539461179537	0.367	0.067	0	16	LOC409550
0	0.253943848682443	0.4	0.086	0	16	LOC409247
0	0.253864986180062	0.381	0.077	0	16	MARCH6
0	0.253776485764095	0.432	0.1	0	16	LOC411756
0	0.253733737641765	0.469	0.111	0	16	LOC410027
0	0.253554916330147	0.496	0.13	0	16	LOC409961
0	0.253511401698806	0.476	0.123	0	16	LOC409382
0	0.253241771955178	0.66	0.225	0	16	LOC411917
0	0.253107458879763	0.427	0.098	0	16	LOC724170
0	0.252920925977386	0.289	0.038	0	16	LOC410322
0	0.252888035147914	0.252	0.018	0	16	LOC551529
0	0.252863113197342	0.625	0.196	0	16	LOC409189
0	0.252685065618177	0.359	0.064	0	16	LOC100576603
0	0.252628296324266	0.275	0.028	0	16	LOC102653951
0	0.252542451335539	0.376	0.076	0	16	MT-LOC413774
0	0.252452380314341	0.403	0.087	0	16	LOC551662
0	0.252427685806461	0.387	0.08	0	16	LOC409222
0	0.252355854705784	0.372	0.077	0	16	rnd-1-family-2#Unknown
0	0.252334889043144	0.371	0.073	0	16	LOC411692
0	0.252319991661295	0.427	0.099	0	16	LOC551941
0	0.252227834225075	0.508	0.139	0	16	LOC724251
0	0.25221765417847	0.437	0.106	0	16	LOC409463
0	0.25218003829398	0.521	0.147	0	16	LOC552580
0	0.252161742253805	0.415	0.091	0	16	LOC413686
0	0.252159986554739	0.503	0.136	0	16	LOC411177
0	0.252116696427561	0.592	0.189	0	16	LOC727185
0	0.252042007385412	0.402	0.082	0	16	LOC411520
0	0.251955758426359	0.454	0.113	0	16	LOC724742
0	0.25187679914661	0.447	0.123	0	16	LOC411693
0	0.251862575600957	0.35	0.061	0	16	LOC552654
0	0.251643216067822	0.307	0.04	0	16	MT-LOC413928
0	0.251521644117067	0.412	0.092	0	16	LOC410690
0	0.251405853170517	0.566	0.17	0	16	LOC413377
0	0.251363179202402	0.409	0.084	0	16	LOC552324
0	0.250901734748508	0.379	0.072	0	16	LOC551189
0	0.250740492839006	0.326	0.052	0	16	LOC552290
0	0.250427961791657	0.547	0.157	0	16	LOC726656
0	0.25036027447478	0.39	0.084	0	16	LOC550694
0	0.250325317764799	0.337	0.055	0	16	LOC724415
0	0.250184509064567	0.385	0.078	0	16	LOC552764
0	0.250178423047809	0.401	0.085	0	16	LOC411843
0	0.250128888466057	0.434	0.1	0	16	LOC409102
0	-0.268244801794676	0.572	0.41	0	16	AChE-2
0	-0.279802358948023	0.258	0.208	0	16	LOC102656354
0	-0.281609809250326	0.288	0.221	0	16	LOC102654166
0	-0.297585579732328	1	0.996	0	16	LOC113219380
0	-0.299980012047965	0.351	0.272	0	16	LOC411871
0	-0.340380087189507	1	1	0	16	RB-LOC113219341
0	-0.340380087189507	1	1	0	16	RB-LOC113219369
0	-0.340380087189507	1	1	0	16	RB-LOC113219377
0	-0.340380087189507	1	1	0	16	RB-LOC113219382
0	-0.374846526068339	0.457	0.35	0	16	LOC113219351
0	-0.395537794272682	1	1	0	16	RB-LOC113219383
0	-0.396743431972995	1	1	0	16	RB-LOC113219355
0	-0.396743431972995	1	1	0	16	RB-LOC113219378
0	-0.410164967028712	1	1	0	16	RB-LOC113219387
0	-0.425572888875061	0.35	0.324	0	16	LOC410013
0	-0.443335441887279	0.25	0.302	0	16	LOC411181
0	-0.444227241934976	1	1	0	16	RB-LOC113219340
0	-0.495727523230021	0.195	0.275	0	16	LOC413473
0	-0.500318148175487	0.801	0.659	0	16	LOC408804
0	-0.508515903769169	0.169	0.258	0	16	LOC726262
0	-0.644190542572085	0.416	0.473	0	16	LOC408935
1.06309252865707e-256	0.297568308187401	1	0.797	1.29197635007694e-252	16	LOC551356
2.52181911721044e-218	0.258389573557138	0.999	0.806	3.06476677314585e-214	16	Hsc70-4
0	1.72928653284607	0.705	0.061	0	17	LOC413021
0	1.6578054050325	0.682	0.019	0	17	LOC408551
0	1.65648331378506	0.622	0.003	0	17	LOC100576745
0	1.63610832049688	0.679	0.004	0	17	LOC411253
0	1.53018562825767	0.64	0.022	0	17	LOC410187
0	1.50991017559841	0.61	0.001	0	17	LOC410621
0	1.46086134483258	0.653	0.042	0	17	LOC408937
0	1.40230617969058	0.701	0.095	0	17	LOC552756
0	1.3970953405068	0.578	0.021	0	17	LOC726126
0	1.34886054771343	0.523	0.001	0	17	LOC100578084
0	1.32026982211069	0.562	0.001	0	17	LOC410829
0	1.3184334425678	0.539	0.004	0	17	LOC724208
0	1.29936681077147	0.612	0.024	0	17	LOC725422
0	1.29670631406314	0.625	0.07	0	17	LOC409474
0	1.28114071873825	0.578	0.043	0	17	LOC100577408
0	1.26794006794566	0.674	0.142	0	17	LOC551651
0	1.23160944148292	0.629	0.069	0	17	LOC551528
0	1.22786780358007	0.632	0.106	0	17	LOC100578030
0	1.21574229465198	0.73	0.24	0	17	LOC551684
0	1.21207862829906	0.52	0.009	0	17	LOC412663
0	1.19797201959216	0.567	0.036	0	17	LOC413207
0	1.15938639424787	0.537	0.013	0	17	LOC552419
0	1.15583270060002	0.398	0.001	0	17	Obp14
0	1.13754004549425	0.565	0.052	0	17	LOC725117
0	1.13235862795519	0.666	0.122	0	17	LOC726289
0	1.12590666444423	0.579	0.08	0	17	LOC100578818
0	1.10100254122875	0.54	0.038	0	17	LOC410271
0	1.08280223746465	0.532	0.052	0	17	LOC408329
0	1.0743657756344	0.44	0.005	0	17	LOC408552
0	1.07129289137488	0.475	0.005	0	17	LOC410148
0	1.06326372596083	0.649	0.167	0	17	LOC408717
0	1.06110441075355	0.598	0.12	0	17	LOC410706
0	1.04798000338917	0.651	0.179	0	17	LOC724242
0	1.02695426718447	0.719	0.245	0	17	LOC551257
0	1.02527050179331	0.594	0.113	0	17	LOC413171
0	1.00438177292979	0.5	0.052	0	17	LOC726736
0	0.992266749722335	0.38	0	0	17	LOC411978
0	0.9722450620623	0.469	0.037	0	17	LOC102653940
0	0.965351567102888	0.429	0.004	0	17	LOC413303
0	0.964033953920688	0.465	0.026	0	17	LOC412916
0	0.953108949144294	0.503	0.068	0	17	LOC409368
0	0.944941665185686	0.453	0.038	0	17	LOC726914
0	0.930693718311669	0.475	0.05	0	17	LOC551793
0	0.930227301867452	0.522	0.098	0	17	LOC724973
0	0.923500722007643	0.841	0.399	0	17	LOC100577216
0	0.922926373871146	0.487	0.079	0	17	LOC411052
0	0.919854825207502	0.467	0.049	0	17	LOC725393
0	0.881800319241915	0.673	0.284	0	17	LOC410739
0	0.879450582348329	0.572	0.151	0	17	LOC726323
0	0.867436053297377	0.497	0.098	0	17	LOC100576563
0	0.85192515873168	0.386	0.024	0	17	LOC113219300
0	0.843041283453383	0.512	0.129	0	17	LOC412401
0	0.842705375090395	0.731	0.298	0	17	LOC409854
0	0.842127285197182	0.459	0.076	0	17	LOC725946
0	0.840996429180049	0.363	0.009	0	17	LOC100579015
0	0.839534686035047	0.357	0.005	0	17	LOC408361
0	0.834575858004202	0.347	0.001	0	17	LOC724421
0	0.823668566386113	0.364	0.012	0	17	LOC726953
0	0.823572446035279	0.813	0.373	0	17	rnd-1-family-33#Unknown
0	0.811249915879029	0.343	0.001	0	17	LOC409025
0	0.809831341310974	0.566	0.163	0	17	LOC413968
0	0.805872314912503	0.666	0.261	0	17	rnd-5-family-1919#DNA/CMC-EnSpm
0	0.778496238081636	0.52	0.144	0	17	LOC725263
0	0.768555363752961	0.609	0.214	0	17	LOC409207
0	0.767119173969376	0.609	0.237	0	17	LOC726231
0	0.75484060224385	0.528	0.162	0	17	LOC408987
0	0.752270260779164	0.704	0.317	0	17	RB-LOC725884
0	0.751615647085307	0.416	0.072	0	17	LOC100576993
0	0.747862230740786	0.736	0.333	0	17	EF1a-F2
0	0.742139638116227	0.443	0.097	0	17	LOC551167
0	0.730191677621664	0.39	0.073	0	17	LOC107964011
0	0.725116498938732	0.281	0.007	0	17	LOC107964400
0	0.720321132565904	0.433	0.1	0	17	LOC725834
0	0.717466203133813	0.335	0.02	0	17	LOC410007
0	0.711843208095986	0.64	0.282	0	17	LOC410710
0	0.709015937203646	0.434	0.099	0	17	LOC408844
0	0.708741769312911	0.473	0.135	0	17	LOC412166
0	0.701964160896405	0.438	0.113	0	17	LOC410514
0	0.69985644660253	0.301	0.017	0	17	LOC100576132
0	0.697466804111054	0.374	0.069	0	17	LOC552479
0	0.694982016212118	0.391	0.073	0	17	LOC726866
0	0.691537889918964	0.334	0.036	0	17	LOC408271
0	0.691413942647757	0.283	0.004	0	17	LOC552592
0	0.685683087140904	0.3	0.028	0	17	LOC725194
0	0.685456991036467	0.348	0.047	0	17	LOC413739
0	0.684012175376978	0.461	0.139	0	17	LOC408337
0	0.680846447710214	0.689	0.319	0	17	LOC726175
0	0.676886580273301	0.391	0.066	0	17	Tspan6
0	0.674041576825674	0.331	0.038	0	17	LOC413596
0	0.671545360914865	0.405	0.094	0	17	LOC408694
0	0.671106357620403	0.318	0.034	0	17	LOC727370
0	0.668570123683189	0.749	0.384	0	17	LOC409893
0	0.664439873999867	0.568	0.201	0	17	MT-rnd-5-family-4214#Unknown
0	0.660287385793645	0.346	0.057	0	17	LOC409288
0	0.654620575156506	0.855	0.5	0	17	LOC408779
0	0.652221036686932	0.342	0.051	0	17	LOC551360
0	0.650903395762714	0.336	0.039	0	17	LOC408463
0	0.650540415450253	0.276	0.003	0	17	LOC552257
0	0.641524972140721	0.276	0.003	0	17	LOC410824
0	0.640857998313165	0.394	0.094	0	17	LOC551984
0	0.633941744417158	0.327	0.049	0	17	LOC408981
0	0.620969629737999	0.342	0.067	0	17	LOC408285
0	0.620023376561371	0.321	0.048	0	17	LOC100577138
0	0.611301392595102	0.265	0.013	0	17	PGRP-S3
0	0.610919548918635	0.263	0.005	0	17	LOC726601
0	0.601119515465888	0.285	0.034	0	17	LOC102654831
0	0.599911714155418	0.259	0.016	0	17	LOC725788
0	0.590219552112071	0.269	0.023	0	17	LOC410585
0	0.579516111132407	0.293	0.045	0	17	LOC102655446
0	0.554280470138018	0.25	0.014	0	17	LOC100577669
0	0.542443600640271	0.96	0.674	0	17	Mblk-1
0	0.537683377327914	0.253	0.023	0	17	LOC102654282
0	0.518071751961037	0.263	0.032	0	17	Tpx-4
0	0.50947748321753	0.254	0.032	0	17	LOC725530
0	-0.250242972177005	0.804	0.836	0	17	LOC551737
0	-0.296361986595515	0.59	0.665	0	17	Para
0	-0.322535660025138	0.841	0.911	0	17	LOC550785
0	-0.324978619503707	0.701	0.797	0	17	LOC551356
0	-0.337908696624366	0.742	0.783	0	17	LOC113218601
0	-0.362138199254585	0.628	0.723	0	17	LOC551733
0	-0.364513417087	0.634	0.754	0	17	LOC552844
0	-0.380863671053297	0.596	0.714	0	17	LOC100578925
0	-0.38944396752197	0.592	0.705	0	17	LOC107966102
0	-0.399082103726975	0.614	0.742	0	17	LOC408430
0	-0.409878624422001	0.617	0.752	0	17	LOC408809
0	-0.4144519696918	0.494	0.63	0	17	LOC408992
0	-0.424172892327977	0.487	0.647	0	17	LOC413837
0	-0.435865488600053	0.731	0.847	0	17	Camkii
0	-0.464355157595771	0.659	0.808	0	17	LOC725131
0	-0.483977331413351	0.641	0.808	0	17	LOC410689
0	-0.503958340204071	0.515	0.719	0	17	LOC408465
0	-0.5632122832059	0.443	0.669	0	17	LOC725970
1.11253692999075e-308	0.637904606008611	0.4	0.1	1.11254588786331e-308	17	LOC412393
1.11253872060568e-308	0.528828115694176	0.261	0.038	1.13430723101527e-308	17	LOC409778
1.11307310720061e-308	-0.378079912442109	0.551	0.653	1.30323411799696e-307	17	LOC107966103
5.61677910035348e-308	0.60106898528385	0.334	0.072	6.82607164065958e-304	17	LOC410589
3.48739420841251e-306	0.655348313825484	0.69	0.333	4.23823018148372e-302	17	RB-RpLP1
5.99795481083061e-304	0.659202720017051	0.477	0.162	7.28931448160244e-300	17	LOC411238
8.51741421911674e-301	-0.261488221704114	0.766	0.82	1.03512135004926e-296	17	Hsp90
